User_id,Date,Campaign_id
SZvKc0NRrLuul8l3,2017-08-15T10:27:29Z,
prLnIcX6upXNI7jY,2017-08-03T07:24:20Z,
PIFS8vrG2MGu72f7,2017-09-22T03:38:17Z,
70vtxkfr7JdqeCcX,2017-09-12T23:57:30Z,Campaign_5
gc1tinIjtpUUoMiR,2017-08-02T05:48:46Z,Campaign_90
tgMYYHsP9tPZVgsX,2017-08-18T10:12:55Z,Campaign_73
xnsMuve8hAoGLuWL,2017-09-28T02:56:08Z,
seJZxMTk7bRlLG8j,2017-08-01T08:20:09Z,
03vJjdcB4vI4hTiw,2017-08-27T23:24:38Z,
0Rre2tpAORKPBknW,2017-09-23T13:43:49Z,
6z3NSpBpvOyw4Xba,2017-08-22T12:14:19Z,
vS46Z6DFvMy3xLm2,2017-08-31T06:30:58Z,Campaign_92
YUSoXvRNdxu0Ydfi,2017-09-18T19:53:26Z,
eakr5pkAroWZoE8O,2017-09-25T21:43:04Z,
kr1wzWEdUVcgegjZ,2017-08-01T12:51:50Z,Campaign_21
uStiGaVssZ2VyMwg,2017-08-23T15:40:32Z,Campaign_47
5mai4XCIejRwoRRu,2017-08-30T23:32:17Z,
0wRxCbq3Vl57oZcj,2017-09-05T10:40:24Z,
nkJ5cFoe8kLZ8MaH,2017-08-12T21:59:59Z,
uVV6EBA85PRR66ad,2017-09-27T00:59:43Z,
Dryy8wtqSA9xvdx7,2017-09-03T12:23:39Z,Campaign_15
jgOtL77Bo3Vq1bGe,2017-08-21T15:55:11Z,Campaign_23
lYDMF6BHROCvin5S,2017-08-04T11:38:30Z,Campaign_25
OttgikmQ1g8COJGj,2017-09-26T07:47:04Z,Campaign_27
f2uBt20OUguZ3HFp,2017-08-08T12:59:44Z,Campaign_50
rvMhryNw2XO932ut,2017-09-09T11:58:36Z,
DCh1U3TsaQXrkAJW,2017-08-05T20:51:53Z,Campaign_8
donspH7caqnXMYsk,2017-09-06T03:40:55Z,Campaign_95
BUKnNUtmJGWVxIrC,2017-09-11T17:27:59Z,
pKol2NAyxSKFo0Bl,2017-08-02T07:07:55Z,
rehxbcfkuBjgud4z,2017-09-06T15:53:14Z,Campaign_92
j01KQfPBK4O23A35,2017-09-21T14:40:12Z,
L77pUdtVhWrkN02d,2017-08-30T05:44:26Z,Campaign_64
p7Hrf0plst6YruxK,2017-09-13T19:35:57Z,Campaign_65
XyyaqWDcLSVqhkkV,2017-09-23T11:54:59Z,Campaign_89
Jepkjh5zUA7hZxZr,2017-09-10T12:50:19Z,
6liSti86MSqd5D7N,2017-09-17T21:54:07Z,Campaign_11
1IFw7r3DGGPvZIVG,2017-09-25T21:35:50Z,Campaign_15
gZjPW6KuyETtRKZw,2017-09-26T00:52:33Z,Campaign_25
65cKsnbRatRGpn2v,2017-08-21T19:18:06Z,
aK64wQmKlkX8wPpZ,2017-09-30T09:35:30Z,Campaign_29
qaUeEOHNsDxo9o90,2017-08-17T13:35:12Z,
ZMbuLJDHt0t13zq1,2017-09-06T02:04:15Z,
nEOhLUdAV3MhpjbZ,2017-08-24T03:07:04Z,
ZalDn5LYskyuXaec,2017-09-13T03:14:10Z,Campaign_35
zRRGIKPN7nZPb1X7,2017-08-20T16:03:48Z,Campaign_79
nHRQlueEoohlkb3n,2017-08-25T21:30:50Z,
fTWnFQ2xx099RG00,2017-08-18T09:36:55Z,Campaign_11
eOEHodDiqHo32Wbw,2017-08-28T23:07:49Z,Campaign_32
yrOEKH6HtmsOq5bR,2017-08-09T07:24:23Z,Campaign_43
AtBY28s3zs06FeUp,2017-09-18T22:01:27Z,Campaign_84
lmkZEil1mJ2Tkuys,2017-09-11T01:22:15Z,Campaign_71
j5zBMs7VjO4GyRhC,2017-08-22T06:39:58Z,Campaign_71
K7mH27GDB9B4LfKe,2017-08-25T12:25:39Z,
ZWvK4JjwCAokkf9k,2017-09-22T05:51:00Z,
ZUzkRmZQnHPrf4hD,2017-09-21T20:56:57Z,
cVVC6SbAqz4NHDNZ,2017-08-05T14:26:58Z,
PpDKub5Vk5q0701A,2017-08-08T09:07:28Z,Campaign_87
4SbTrMw1Z94rt0bK,2017-08-29T23:27:14Z,
9HQclngn8g3V6gS7,2017-09-16T11:19:09Z,
yPCn0qi8R9i93PdU,2017-09-21T15:07:54Z,Campaign_21
kl38xKvt5uSVzQi1,2017-08-27T21:17:20Z,Campaign_67
QPQDGajblE2a5MhK,2017-09-18T01:21:36Z,Campaign_91
8bIEfc2BZaTjWXSf,2017-09-12T20:39:18Z,Campaign_20
w3bjotylNJGwM6ZV,2017-09-16T09:59:14Z,
xSC8Cx9IV56cOASk,2017-08-01T04:43:53Z,Campaign_48
sMqgVviw8CUbN7Qm,2017-09-14T06:41:10Z,Campaign_49
9EM71lCXZC2iwsQI,2017-09-10T11:55:54Z,
iBpsUl5DcSZBCXPv,2017-08-11T10:56:26Z,Campaign_44
m6qzrj5y3gZX68p3,2017-08-08T17:46:00Z,Campaign_21
7FSkPDT9vz2C1rnr,2017-09-24T13:19:40Z,Campaign_95
N3p7lPfSaUODj06D,2017-08-31T00:40:55Z,
Gkx7kCQLuNWZHQtK,2017-09-22T17:49:41Z,
xyC0vXoBZCTTCYpM,2017-08-12T23:52:09Z,
1eDsE0FLtif9AhmY,2017-09-09T08:50:35Z,Campaign_53
hNGrB9J3HAIlR2zt,2017-08-23T05:07:12Z,Campaign_50
tGWqVjXvhazwbfvf,2017-09-03T21:44:16Z,
uZr8xVpkrfI6oMg1,2017-08-05T22:06:36Z,
1NORw9gSkc0s2Ejy,2017-09-01T12:46:30Z,Campaign_75
OgN9CVU8Ffv8eTIL,2017-08-05T07:54:46Z,Campaign_7
qI3PJAYw3gRvnClE,2017-09-29T08:38:35Z,Campaign_78
6yEny5rCr1GzUd2R,2017-08-27T13:29:45Z,
ebTE2oQaAEOoPePG,2017-08-24T07:16:38Z,
RWR2HGDu4leB2OSd,2017-09-09T03:35:06Z,
TE0OCnCJ0jOneCLo,2017-08-03T04:26:51Z,
WHdiz8BHCmip02c3,2017-08-17T09:38:53Z,Campaign_93
ULR8VK38rTHytIJs,2017-09-28T14:05:29Z,Campaign_63
9Rl3lecHlknr1CAM,2017-09-07T06:50:51Z,
eAQlzsHGz7U0xbKP,2017-09-03T20:41:52Z,
gr9iEKfk245MzpD0,2017-09-14T16:46:04Z,
rXgiY312o7OAnvbz,2017-08-14T04:00:31Z,Campaign_21
zAoaAMYXIkq8hlvg,2017-09-07T15:30:14Z,
61IlsHEJaUi9VZ4s,2017-09-03T17:34:46Z,Campaign_32
mP45fjzxXkm04xq7,2017-08-14T00:15:37Z,
WEv8FVdY2JGbV3Ht,2017-08-23T06:12:02Z,
BDYzyhIZ5VzVHzm3,2017-09-15T05:14:10Z,Campaign_40
grqstDQpZIGv21fo,2017-09-18T15:11:37Z,Campaign_39
GVdEGbULGZgaESQo,2017-08-17T13:02:38Z,Campaign_33
Sf1WZy7B4V6lnP82,2017-09-10T16:09:31Z,
6zLUYeT7lSvwKdSq,2017-08-31T13:40:54Z,
Fyu6Jlh31uPBlJu4,2017-08-06T19:31:02Z,
j8hoS8PsQLEgRgtv,2017-09-02T07:17:46Z,Campaign_6
vrxkh9374suwxqzg,2017-09-25T12:00:15Z,
hEUxbPTDJRUAVeAr,2017-08-13T11:35:21Z,
HgHb1RzHd4dxv3s1,2017-08-23T22:00:58Z,
ZdOuKo2IjLsVINSk,2017-08-13T07:35:34Z,Campaign_53
7sTmtUK51EwjmvYr,2017-08-06T10:58:04Z,Campaign_47
WjGDf2Dd97jYKKhZ,2017-08-07T21:02:53Z,
4CKr2iete6b9DaWF,2017-09-05T01:06:50Z,Campaign_44
vNaAPgB1d6XrKntg,2017-09-26T01:02:16Z,Campaign_1
zcK3QcDCVaiYDdtv,2017-08-23T09:47:33Z,Campaign_54
4oSP3ETxN3UtQ9xP,2017-08-11T11:01:04Z,Campaign_9
Qen05kA6YD4JDzpE,2017-09-20T15:09:09Z,
3v9SiA9Ur8N6COXJ,2017-08-12T09:49:04Z,
DYEyvAFLQ39rU9YL,2017-09-29T09:35:19Z,Campaign_23
CXAtmLtbRri1SZT6,2017-09-08T12:47:58Z,
Fs3iuZ6AV2SSMHwn,2017-09-07T03:32:49Z,Campaign_51
ZYA3W6SenN72oR5W,2017-08-16T11:06:40Z,Campaign_95
DXyZGP1EzavjfO8M,2017-09-12T01:46:19Z,
zkQ8fj7pPQX2PmX7,2017-08-03T21:43:38Z,Campaign_52
z5D4QCL5X8U65YgD,2017-08-17T04:12:49Z,
anrVUzA5D5VOuGTt,2017-08-19T20:42:19Z,Campaign_76
jVLcESaXxXG5aQIR,2017-09-15T03:09:00Z,Campaign_93
hKa4aqkMGhF01MJM,2017-09-17T09:38:28Z,
bmI6bASp527KxJy1,2017-08-29T20:27:09Z,Campaign_34
PCvmjmXJ9wMbH9To,2017-08-27T07:39:41Z,
kAEavHsAc9UTn2V8,2017-08-11T09:28:34Z,
NTO56R0Ktxg03Iva,2017-09-11T15:51:41Z,
Z2K5TRuNkv6E3CX8,2017-08-20T07:13:56Z,Campaign_65
SBeJtSXIditrUQ1z,2017-09-10T21:12:53Z,
6ZQjAtpJjCaQIGoo,2017-09-25T00:54:55Z,
eUmmzT4G85ZOaeVr,2017-09-23T18:11:10Z,Campaign_92
431lghjOb1QSVA73,2017-09-10T22:19:15Z,
PqEdnPphGgvoQVsw,2017-09-02T22:13:11Z,Campaign_54
iqQ7H3AWnwt42MQH,2017-08-31T09:53:23Z,
VkfJKrnDzvQRmykk,2017-09-08T17:00:41Z,
5PDuv5hrTQYb1bHP,2017-08-14T12:16:46Z,Campaign_47
vuko3dOy8HJwlsM6,2017-08-21T07:40:52Z,Campaign_41
c4tTa4lbVz2AIPwk,2017-08-23T11:56:19Z,
DMDENxdkOKLfAGi0,2017-08-26T17:31:44Z,Campaign_46
4kXS2zDBK0AbbinT,2017-08-25T05:18:34Z,
TCFBkvWtu6s8JW0L,2017-08-17T11:19:58Z,Campaign_30
fH3RD2w4CsfI8LBa,2017-09-09T08:17:54Z,Campaign_59
y5MW7T6MLfTFL9KD,2017-08-09T13:47:20Z,
Hfd75BeWY1mrkSLI,2017-08-05T09:47:35Z,
e0knkiQuEef8Vs10,2017-09-20T00:33:17Z,Campaign_49
33kdj8yv25k3mVpo,2017-09-19T16:36:28Z,
m794qVXJmT52DnaU,2017-09-18T19:40:44Z,
T3aQtv62uGG542Fi,2017-09-13T12:17:14Z,Campaign_17
u1FALBD79gsCnzia,2017-08-29T16:12:09Z,Campaign_21
623PClHZe7TibyRo,2017-08-20T09:42:13Z,
S3juQoMgxZyM8Nha,2017-08-16T19:06:52Z,Campaign_76
q5dH6z7ZYprOSTN7,2017-09-19T06:31:50Z,Campaign_41
3IrJBheBDxiUkstu,2017-09-19T23:31:30Z,
yv9NR9J6pnuS91n6,2017-08-25T23:41:35Z,Campaign_78
NSXcGtNyfrTqoY7D,2017-09-13T15:04:29Z,
6LYuXOOtUvAXmPbt,2017-09-16T05:41:58Z,
HKpojXMRmMxB2QUG,2017-08-24T13:04:50Z,
St82qLDrF4r3txqU,2017-09-27T14:17:33Z,
dywgcbckXMgbTavk,2017-09-23T03:01:12Z,
1enl8pF9rQV8G5tK,2017-09-30T08:56:57Z,Campaign_47
5y0X1HJlBXM43Ur3,2017-09-11T08:25:41Z,
Wel1CZKvWcX30W4H,2017-09-29T03:43:40Z,
QNsklCf0dDBxYxZS,2017-09-17T01:26:02Z,Campaign_1
tXZAcrAEPaVvzItl,2017-08-04T15:43:32Z,
dglZ6Wqnf245Kfep,2017-08-15T19:07:06Z,
o8VYwQdCiGNZdomB,2017-08-23T18:53:06Z,Campaign_63
vVWEWkowQ6UhmJm0,2017-08-11T20:25:57Z,Campaign_94
fQO3p8s2IF0GQkrp,2017-09-27T05:12:43Z,Campaign_35
Xk5GBqKoC8d18PuZ,2017-09-27T20:50:18Z,Campaign_40
15DpHC853BdcS0K9,2017-08-18T20:21:04Z,
CIzSeMTguvvtaJ7p,2017-09-07T03:38:48Z,
nq7FE6cLlCyyarxV,2017-09-04T18:26:03Z,Campaign_49
pECtVJxyn2krInnM,2017-09-28T01:12:12Z,
Ku9d1Lu1bQIOp7op,2017-08-07T00:34:02Z,Campaign_61
PAQEWf9UIz5hX4xy,2017-08-05T22:15:22Z,
IG8uaz4mABZujh7C,2017-09-08T21:39:08Z,
FMYEKUSASTlzyF6i,2017-09-08T18:20:53Z,Campaign_100
Yhe4VuBoGZlylS2n,2017-08-08T01:48:58Z,
fTTTs8MeFYFRpf6U,2017-08-16T06:56:04Z,
wU8hcTOER0zACgud,2017-09-18T12:09:25Z,
7915bN1CwJHtvQ0g,2017-09-26T20:19:53Z,Campaign_92
2cp4nY2jrIh1PCTJ,2017-09-25T12:20:02Z,
9qqINm8unLcV7LY2,2017-08-26T21:02:58Z,Campaign_8
4misGfIRkMhZ045l,2017-08-05T08:43:57Z,
ph0g7NwOi622pA4l,2017-08-13T19:59:42Z,
NCnPRDq8bsmO9X2X,2017-09-06T18:45:32Z,
F6ObHQWHcr7s02lK,2017-09-20T13:38:55Z,
A0S9dxCYxq3ZcUJj,2017-08-01T09:37:46Z,Campaign_99
Etkxy9HxZhpvGpk8,2017-09-29T21:19:15Z,Campaign_75
yuqRT5Vgs47DwVKi,2017-09-16T00:56:12Z,
MImOqvE7zLo7Fxpz,2017-09-15T10:35:28Z,
CvBIaOQdFXt50esn,2017-09-01T06:26:46Z,
YIDYmLKz8J8vEzWp,2017-08-31T21:30:09Z,
EIOoIkS5lUrKVvdU,2017-09-17T15:14:23Z,
DOSQTHBr5asWK5ef,2017-09-20T12:22:24Z,Campaign_37
n73Xt2b5CUQUjj9r,2017-09-14T15:33:13Z,Campaign_45
fLD5AuTKnIuyTukv,2017-09-29T00:41:05Z,
ykNOIDk5dyKPAmHT,2017-08-06T20:19:54Z,
g4hxixtM8S3MUdi6,2017-08-13T20:40:43Z,
zmFRwiwwZ06g1N6n,2017-09-07T14:04:46Z,Campaign_6
9a7LpQiPqlKOS689,2017-09-18T23:13:47Z,Campaign_53
YpklQ64jJ4ZrxrEh,2017-09-16T22:50:08Z,Campaign_81
pKa87Ww5rw8jqf8X,2017-08-03T10:48:05Z,Campaign_35
m66dLr3eEXokcTU5,2017-09-04T07:20:55Z,Campaign_32
ABuWaWRQmu6O5VMA,2017-09-01T01:43:41Z,Campaign_88
baWqRTmaOy5LWDqK,2017-09-24T04:53:26Z,
eMmZFrr6Xi6bnRtQ,2017-09-02T00:23:37Z,Campaign_36
fgi3UROkRIEmID91,2017-08-31T10:41:15Z,
6xecgm0m38DSceNS,2017-08-22T09:54:25Z,Campaign_88
U1mfuF9I1SCN94vk,2017-09-14T22:37:17Z,Campaign_48
S3GmRGphSZ5BXTOZ,2017-08-31T21:44:53Z,Campaign_90
hpX5VEK9AliKMQVM,2017-09-29T21:08:16Z,Campaign_72
cExu1W40LRphGHJh,2017-08-11T11:04:18Z,
ehorpgqciPAtGwyP,2017-09-20T00:52:56Z,
i83WDvpy0lA2tlP8,2017-09-06T05:28:23Z,
E4fCd48i3TybKqCH,2017-08-05T19:59:27Z,
2n4vZVI6WPVTQErX,2017-09-23T13:26:15Z,
gj9kc42l66P4WiU4,2017-09-27T01:40:58Z,Campaign_97
aRi6jUKMxW4XzJfn,2017-08-01T09:05:14Z,
CxweKhJxQOeEukFU,2017-08-26T07:01:15Z,Campaign_41
KG9vwaSNh9u4tJNP,2017-08-08T12:57:28Z,Campaign_80
1IVagOEZFZJ5HD9E,2017-08-18T07:08:58Z,
dkEAyjDE5QJdkXhl,2017-09-18T09:28:38Z,Campaign_34
9PUh3MlFUri8O8JO,2017-08-01T23:34:29Z,
C0MS7n1HrO59BVPn,2017-08-17T17:19:24Z,
T3lYf8ftnXeZfaI5,2017-08-09T13:46:51Z,Campaign_69
QPBi3lIRIYJEzssg,2017-08-10T23:48:18Z,Campaign_5
3QAc08npvdIWg2gx,2017-09-13T14:09:39Z,
JVlEFH9sbWpVvDfC,2017-08-21T21:16:48Z,
Nd3vSnIc9xlve2eq,2017-09-14T06:01:39Z,
8Sj6USkXlzKEE3uM,2017-09-04T22:05:11Z,Campaign_27
V7TsaLYDJtZuFE8g,2017-08-11T01:22:20Z,Campaign_4
LreHUstyD20JWp2R,2017-08-22T06:29:51Z,
mE5DU9gDAVO0bRyp,2017-08-24T19:37:54Z,
1GhqC4hcxYuHwea3,2017-09-20T18:33:25Z,Campaign_77
iyP0HYpvu7bMmlbk,2017-09-19T23:31:57Z,
BBnwj4gdcnWjt67k,2017-08-22T16:21:13Z,
oWe043rJkBBSh12q,2017-09-25T06:29:04Z,Campaign_65
WKL0QqSSKa8QyW42,2017-09-01T16:04:27Z,Campaign_55
BO3NZCLY8Ym0q3Gk,2017-08-01T19:20:07Z,Campaign_35
C3CFfUwO3WXVdbEG,2017-09-22T04:56:16Z,
2l8uEXnwMyj99Z9J,2017-08-24T08:33:55Z,
2P5HJ3eE5qkzbDFL,2017-08-27T03:15:38Z,
2ELaGKduH1MZSRCP,2017-09-15T10:06:52Z,Campaign_54
7OPJIK0NKdZ3edci,2017-09-16T15:24:06Z,
1r7Qd8h5qXLD6j4h,2017-09-21T11:15:58Z,
gtUYkSA0HVVuuzPg,2017-08-31T18:53:00Z,
vlryjGgxB81E1eA3,2017-09-17T04:17:50Z,
Jub1p2AFqWqqnrI0,2017-09-11T03:14:19Z,
jXKInNiJN7TegwtK,2017-09-05T18:41:37Z,
kzWwastp6649limJ,2017-09-13T21:45:52Z,
tbQhScDCbYfTIugo,2017-09-28T10:14:44Z,Campaign_98
BSqK2o51YaH7Dgtk,2017-09-30T04:21:09Z,
4oeOnYizUnK2Kdvw,2017-09-25T13:00:17Z,Campaign_52
UYNZ5vf92rqxr7bO,2017-08-18T04:04:13Z,Campaign_18
UQS5jbWzkC7NUXor,2017-09-18T11:03:14Z,Campaign_95
RV6afdmJh0GfWW75,2017-09-02T04:34:55Z,Campaign_97
nYdGf5w4KjGrQgi6,2017-09-30T16:20:10Z,
3O2QFW7CwZPwL4tS,2017-08-14T07:34:03Z,Campaign_80
YSTWl73C70bY7KkW,2017-09-29T16:12:45Z,Campaign_64
udNBqGdqcbHV2Ueo,2017-08-03T06:53:52Z,Campaign_49
ii0q3mEskdakNvZN,2017-08-02T09:45:40Z,Campaign_66
Vua6xMkssn0fvapj,2017-08-31T02:11:06Z,Campaign_93
fq4EaufuM6HNDScU,2017-08-02T00:54:36Z,
h9lmFWZouemhxjs3,2017-08-13T17:45:23Z,
MbGyeoVgUtXvXCaF,2017-08-16T17:06:35Z,Campaign_84
7BOznPCZlZhF9a7O,2017-08-07T13:41:59Z,Campaign_18
OjZvbVA4SwgmvX9M,2017-09-23T12:30:53Z,Campaign_8
SZefzeodLAygBQx5,2017-09-26T15:09:37Z,
wTYRl9kcQ1akw0XQ,2017-09-06T07:15:20Z,Campaign_25
TJbblqh5LX9Y9UMc,2017-09-20T03:23:44Z,
vUjpD55w6Nb6GNkw,2017-09-06T07:49:54Z,Campaign_52
I95mWrfNdaF7nJsJ,2017-09-06T09:48:57Z,
9Nnvu3RR6fZrxs4P,2017-09-24T03:47:29Z,Campaign_4
hSdhmaQJ4zwyD3gC,2017-09-12T14:49:58Z,Campaign_30
jBm5XIo0kkMxCmDI,2017-09-19T05:51:42Z,Campaign_86
2zgagOI4qMM16vZf,2017-08-12T15:48:55Z,
wIZ0KC6TmocOZJkS,2017-09-24T21:47:12Z,Campaign_90
xmYXhbU4H2PuxOSk,2017-09-19T11:58:47Z,
roAXoc61E51fmWci,2017-08-23T07:25:32Z,Campaign_3
8t3p8KBqH4mAlRKq,2017-09-23T06:23:25Z,
D3d2WLWj4wTErBEu,2017-09-19T15:58:39Z,
wVMk0iE9CZbVFSfq,2017-08-06T09:37:49Z,Campaign_31
iXlbAPnwad2jmTPy,2017-08-28T09:55:19Z,Campaign_53
WZ5BJcHwmdnlU5a9,2017-08-31T06:57:56Z,
HrOTLUaoiIee48TQ,2017-09-29T07:38:16Z,
iYi1Ky25f0LWK2pj,2017-09-12T11:12:07Z,
E0Gh84OGOUnappMw,2017-08-04T13:15:03Z,
3kBvAEIUMFX8qOLL,2017-08-04T18:16:13Z,Campaign_50
6MkIq0ObaRM03FPJ,2017-08-04T12:49:10Z,
K5QxMLCFDF7XDLCZ,2017-08-05T09:42:10Z,Campaign_65
srNveF8KMKsW8fjY,2017-08-22T09:00:06Z,Campaign_72
YCeJwRDGCLm1Csmz,2017-09-13T00:23:42Z,
RIDVKd29nuiUiLWl,2017-08-18T06:39:53Z,
P6A7Wk0qvvbpxuyO,2017-08-16T22:13:32Z,Campaign_30
B128XoHQ3X4gJv3w,2017-09-18T21:38:17Z,Campaign_94
k4UrVJEDEWwU5l0h,2017-09-21T06:26:41Z,
fmdFOFbvdob1YEvo,2017-09-16T13:44:55Z,
v5rzRpe07N1u4DNp,2017-09-25T10:06:58Z,
xGQEzRnKlxso28x8,2017-09-14T23:15:58Z,
SxYPF3PheQ5Ih57R,2017-09-25T22:46:01Z,
pjXPWHjO7F0dPmHQ,2017-08-30T14:46:11Z,Campaign_38
DoU0y5z16Y1Kbapq,2017-08-17T22:50:44Z,
NG1zpAF2wjhkDxvW,2017-09-20T17:04:29Z,
Lvd40dnSAmsL8Woz,2017-09-05T13:32:15Z,
2DRJZxO01K6Fqsj5,2017-08-09T00:01:50Z,Campaign_19
ntnL8m5FKgs0ASh1,2017-08-22T15:24:15Z,Campaign_27
fHWfisJZFYrddnAG,2017-09-11T06:15:37Z,
7AxccumOnq69KiP6,2017-09-01T17:39:37Z,Campaign_44
aJi6x6r35w9tyF0P,2017-09-17T01:59:26Z,Campaign_28
DMoEKppl8SWmB9J8,2017-08-17T20:40:56Z,
8YzG1EKMt6AOB4Cn,2017-08-09T07:11:21Z,Campaign_25
GeUKMPBlOrqWKZl3,2017-08-23T02:36:39Z,Campaign_100
c9hElpupmD2kx5gq,2017-08-19T12:01:11Z,Campaign_45
uWz2DlbuAGSEcNBz,2017-08-03T17:06:47Z,
xRwiXvJf3IL3fP41,2017-09-05T01:53:55Z,Campaign_93
yNuzrncPKLQEtQ29,2017-09-11T05:41:39Z,Campaign_27
41y6SyHaQYSPoxSt,2017-09-05T06:19:12Z,Campaign_59
HBlruDhRzsUFV0E4,2017-09-20T15:39:41Z,
EEd20ekWP6ozdBTe,2017-08-16T09:45:41Z,
GreG3cKRzNsEnBbU,2017-08-22T08:47:22Z,
H8dhllWRXG9e6VLA,2017-09-07T02:51:03Z,
tcekGkiTSs4h03Dj,2017-08-07T05:22:51Z,
doRghgP8joQ0KhkH,2017-08-17T04:15:53Z,Campaign_24
pPgA3nUSallWKub2,2017-09-08T10:49:26Z,Campaign_90
tKDmZS0qdAqHEfIO,2017-09-28T13:29:35Z,Campaign_91
ngS9cfg9rWWkQGvz,2017-09-11T00:02:35Z,Campaign_84
LeutcMjsCFTu4vMj,2017-08-30T16:27:01Z,Campaign_94
kiCKcD5hwq8Fqn4n,2017-08-01T21:51:04Z,Campaign_67
y3XMvHtIVz9HGEft,2017-08-30T02:05:35Z,
KEYuJNSM33QIK5qa,2017-08-05T19:39:46Z,Campaign_42
qRtpLLPVejQZIwwm,2017-08-18T14:04:33Z,Campaign_82
cfvzyjDZixhdI9Fx,2017-09-27T13:24:36Z,Campaign_26
oiABP3GTv26ZLXc1,2017-08-26T20:00:34Z,
DkazP3BOiy1oyDmX,2017-08-30T14:47:37Z,Campaign_23
GVm0ifNIvee2kWgK,2017-08-13T20:13:44Z,
DVlx4CNrUmXfao3j,2017-08-27T01:47:15Z,Campaign_60
fkIwzeaflDCPBhSz,2017-08-21T08:26:02Z,
NryKKw9QYNm9yU1d,2017-09-30T22:50:13Z,
ym9Bqmi4XBvMbd6Y,2017-09-09T15:36:17Z,Campaign_74
R2RgoP1UzX7zUTvu,2017-09-06T10:24:38Z,Campaign_11
VUh04i6TnnedzEh1,2017-09-01T16:35:43Z,
Pask9hXGugdP5R7m,2017-08-11T13:26:09Z,Campaign_58
kI9iJJuOzFMehpoy,2017-08-10T03:58:10Z,Campaign_1
koA57iN9x6t3qvJ2,2017-09-25T06:17:21Z,Campaign_33
bZoDfqZPW4rvn5Fb,2017-09-03T12:10:54Z,
tW3xogJRP3R18pGA,2017-09-16T20:25:12Z,
rnVYqesdwk6S5KvQ,2017-09-17T06:47:39Z,Campaign_70
0RWd7aoBGGSq286G,2017-09-14T05:10:08Z,Campaign_7
Ae6saa4QswbHOT2l,2017-09-22T19:07:53Z,
K3okHl9B4y4abEn0,2017-09-14T10:47:46Z,Campaign_33
tZIbeDsoDTIMN0wy,2017-09-19T08:02:02Z,
tcKNDs6rtVmE6LYX,2017-09-15T20:34:08Z,
Tv160JbUmz9Ca4ZE,2017-08-23T23:54:51Z,Campaign_66
Frp9ESyIvMOszaht,2017-08-24T01:05:14Z,
URRc5v3NIULLOhjj,2017-08-07T15:32:43Z,Campaign_99
709d2F6BoyhKyCr8,2017-08-22T08:15:37Z,
TNwFnBLhAM2R4Kgs,2017-09-12T13:13:43Z,Campaign_70
4B2439DK98myDsuM,2017-09-30T11:20:18Z,
BPmEJBWVDU7plDjr,2017-09-11T17:07:38Z,
DB91jKNSyWw1qrXc,2017-08-25T22:14:25Z,
IaCoW3dDqkBNdMwq,2017-09-19T21:00:32Z,
U1NwQMapdXSXbxKq,2017-09-04T00:49:26Z,Campaign_50
M08VPqnX3kUnP957,2017-09-02T23:56:08Z,Campaign_38
zs9l24PY4QGJlvuS,2017-08-23T14:51:01Z,
QKfxCw7lOig0RwrF,2017-08-13T16:16:20Z,
RrpXcsCnInZLwcY2,2017-08-22T21:35:59Z,
7s6PbiwE1rOrWNFo,2017-08-31T22:31:38Z,Campaign_91
iTKQq4gwdd7Y5Ia8,2017-09-26T11:26:07Z,
b7qnQZ4ax6dND2Z8,2017-08-19T14:20:14Z,Campaign_36
ouUG8rZ51MnAU5vt,2017-09-28T09:20:21Z,Campaign_95
P92ibT9RSvyOxhtJ,2017-09-27T12:24:40Z,
eZ6LbLp2LOLAJJAW,2017-09-16T00:16:03Z,Campaign_67
Hhbv0tAmfW9pikFL,2017-08-12T19:31:06Z,
Ar0IjxnlamsKyMqm,2017-08-11T14:31:32Z,
RUBlMIGNmWkIxm0X,2017-08-02T08:48:21Z,Campaign_14
b4JShEUHMH40NbI5,2017-08-07T12:30:30Z,
QBXdPHFAnKYvHqEd,2017-09-18T16:11:35Z,Campaign_94
kGjFMMsJEx4gFJSd,2017-08-11T15:10:18Z,Campaign_43
B4ttZbhRz3YRjMvP,2017-08-17T07:59:24Z,
L2Vymc4L1Au8DYed,2017-09-02T10:24:24Z,
QMDyGjaB8O6TPdQO,2017-09-01T04:59:10Z,Campaign_62
XLT28RHrGvvNpldd,2017-08-29T07:30:12Z,Campaign_47
uIeTpMTgfGkZK7Hl,2017-09-02T03:08:27Z,
GSTBTzRbxtTppZ2G,2017-08-03T20:51:33Z,Campaign_92
GJNgdcnb4DYCTlfA,2017-08-25T11:08:57Z,Campaign_91
iTFFogYQGkRK6h0H,2017-09-18T13:31:57Z,Campaign_43
EoHAofjTC08rvdNq,2017-09-13T18:39:09Z,Campaign_17
rM0qDf3ancaeBUML,2017-08-17T07:50:32Z,Campaign_99
7PiVj9mQANHippad,2017-08-24T02:47:05Z,
sQHbhRJdoQLjKr0f,2017-09-27T21:30:20Z,
kkuZCjaEcfWXoZZF,2017-09-21T06:20:58Z,Campaign_81
LYrBwBXf0R9exHwh,2017-09-09T22:25:01Z,
YncZz5soaYXWc9Sr,2017-09-13T10:02:59Z,
mF4giKwtnjQBsFXL,2017-08-14T17:45:38Z,Campaign_86
9szs5NYF30ZyDnEE,2017-09-08T07:02:23Z,Campaign_61
